time,torque servo4
20.3163,-1.06927
20.4443,-1.0434
20.5727,-0.991659
20.7007,-1.01753
20.9721,-1.00028
21.0999,-1.0724
21.2278,-1.40478
21.3561,-1.73717
21.4842,-2.00683
21.6121,-0.968141
21.7404,-1.0191
21.868,-1.24251
21.9964,-1.08181
22.1243,-0.9799
22.252,-1.95039
22.3802,-1.0191
22.5085,-1.02693
22.636,-1.25819
22.7645,-1.05045
22.8922,-0.97598
23.0199,-1.21508
23.1481,-1.06613
23.2762,-0.968141
23.4045,-1.21508
23.5327,-1.21508
23.6601,-0.956382
23.7884,-1.12884
23.9163,-1.08573
24.0442,-0.999498
24.1721,-1.02302
24.3003,-1.17196
24.4284,-0.968141
24.5557,-1.04653
24.6843,-2.00056
24.8121,-0.97598
24.94,-1.03869
25.0678,-1.21508
25.1961,-0.983819
25.324,-0.987739
25.4518,-1.06613
25.58,-1.05045
25.708,-0.972061
25.8362,-1.13276
25.9641,-1.23075
26.0921,-0.917186
26.2197,-1.09357
26.3637,-1.06221
26.5081,-0.983819
26.6516,-1.1994
26.7959,-0.987739
26.94,-1.01518
27.0842,-1.15236
27.2283,-1.05437
27.3725,-1.06613
27.6754,-0.991659
27.8034,-0.834875
27.9316,-1.0285
28.0596,-0.727478
28.1875,-0.93992
28.3165,-1.06927
28.4441,-1.08651
28.572,-1.06927
28.6999,-1.01753
28.8274,-1.05202
28.9559,-1.06064
29.0842,-1.07789
29.2119,-0.983035
29.3399,-1.07789
29.4682,-1.03477
29.5958,-0.974412
29.7237,-1.10376
29.8518,-1.06927
29.9798,-1.0089
30.1235,-1.0434
30.2674,-1.0434
30.4118,-1.0089
30.5552,-1.03477
30.7,-1.06927
30.8439,-1.05202
30.9882,-1.02615
31.1321,-1.13825
31.2763,-1.05202
31.4196,-1.0434
31.5635,-1.12101
31.708,-1.05202
31.8515,-1.0434
31.9972,-1.06064
32.1403,-1.01753
32.2841,-1.05202
32.4279,-1.06064
32.5716,-1.02615
32.7154,-0.991659
32.86,-1.05202
33.0033,-1.06064
33.1473,-0.974412
33.2918,-1.07789
33.4354,-1.12101
33.5797,-1.00028
33.724,-1.0434
33.8672,-1.02615
34.0114,-1.03477
34.1558,-1.09514
34.2991,-1.07789
34.4515,-0.974412
34.7471,-1.0434
34.891,-0.93992
35.0365,-1.05202
35.1802,-1.06064
35.3231,-0.991659
35.4676,-1.10376
35.6116,-1.06064
35.7556,-0.948543
35.8991,-1.07789
36.043,-1.10376
36.1871,-1.07789
36.3312,-1.09514
36.4752,-1.07789
36.6198,-1.08651
36.7635,-1.06927
36.9076,-1.08651
37.0526,-1.0089
37.1955,-1.10376
37.3392,-1.05202
37.4834,-1.0434
37.6275,-1.01753
37.7715,-1.02615
37.9151,-1.06927
38.0593,-1.02615
38.2034,-1.08651
38.347,-1.11238
38.4914,-1.06064
38.635,-1.08651
38.7793,-1.07789
38.923,-1.0089
39.0668,-1.06064
39.2116,-1.06927
39.3554,-1.03477
39.4994,-1.07789
39.6436,-1.07789
39.7873,-1.02615
39.9312,-1.08651
40.0749,-1.08651
40.2198,-1.08651
40.3634,-1.06927
40.5077,-1.09514
40.6506,-1.06064
40.7949,-1.08651
40.9388,-1.05202
41.0826,-1.05202
41.2267,-1.08651
41.3707,-1.10376
41.4987,-1.0089
41.6268,-1.03477
41.7547,-1.0434
41.8826,-1.02615
