time,torque servo4
33.8379,-1.11238
33.9659,-1.09514
34.0933,-1.0434
34.2214,-1.09514
34.3493,-1.11238
34.4774,-1.0434
34.6053,-1.06064
34.7334,-1.07789
34.8613,-1.07789
35.0055,-1.0089
35.1499,-1.06927
35.2935,-1.09514
35.4373,-1.05202
35.5654,-1.07789
35.6931,-1.10376
35.8214,-1.01753
35.9492,-1.07789
36.0771,-1.08651
36.2053,-1.09514
36.3491,-1.01753
36.4931,-1.07789
36.6374,-1.10376
36.7818,-1.01753
36.9095,-1.06927
37.0371,-1.05202
37.1656,-1.05202
37.2933,-1.06064
37.4212,-1.06927
37.5653,-1.0434
37.6936,-1.02615
37.8218,-1.0089
37.9656,-1.06064
38.1096,-1.02615
38.2376,-1.08651
38.3657,-1.11238
38.4934,-1.0089
38.6373,-1.10376
38.7657,-1.0434
38.8933,-1.01753
39.0215,-1.07789
39.1492,-1.08651
39.2772,-1.06064
39.421,-1.07789
39.549,-1.09514
39.6769,-1.06064
39.8057,-1.05202
39.9334,-1.12963
40.0614,-1.06064
40.1897,-1.0434
40.3178,-1.09514
40.4452,-1.10376
