time,torque servo4
32.2206,1.0089
32.3646,1.02615
32.5086,0.974412
32.6365,0.991659
32.7646,0.965789
32.8926,0.974412
33.0206,1.01753
33.1488,1.03477
33.2766,0.965789
33.4203,0.974412
33.5644,0.965789
33.8531,1.01753
33.9812,0.948543
34.1247,0.965789
34.2691,0.991659
34.4135,0.948543
34.557,0.983035
34.6849,1.01753
34.8123,0.931297
34.941,0.965789
35.0689,1.0089
35.2126,0.983035
35.3565,0.983035
35.5008,1.0089
35.6447,0.896804
35.7728,0.991659
35.9008,0.991659
36.0283,0.93992
36.1569,0.991659
36.285,1.00028
36.4122,0.931297
36.5568,0.991659
36.7009,1.05202
36.8283,0.965789
36.9727,0.991659
37.1008,1.02615
37.2284,0.931297
37.3728,1.00028
37.5165,1.00028
37.6611,0.948543
37.8052,1.01753
37.933,1.0089
38.0611,0.91405
38.1884,0.965789
38.3167,0.482895
38.4451,0.172462
38.5888,0
38.7323,-0.0078392
38.8771,-0.0039196
39.0208,-0.0078392
39.1648,-0.0078392
39.3089,-0.0078392
39.437,-0.0078392
39.5648,-0.0078392
39.6929,-0.0078392
39.8207,-0.0078392
39.9483,-0.0078392
40.0768,-0.0078392
40.2205,-0.0078392
40.3645,-0.0078392
40.5248,-0.0078392
40.6528,-0.0078392
