time,currents servo1
29.2588,24.21
29.3709,24.21
29.4828,24.21
29.595,24.21
29.7072,24.21
29.8189,24.21
29.9469,26.9
30.0748,29.59
30.203,26.9
30.3149,26.9
30.4266,26.9
30.5388,26.9
30.6506,26.9
30.7628,29.59
30.875,29.59
30.9866,26.9
31.0991,26.9
31.211,29.59
31.3388,29.59
31.4668,26.9
31.5947,26.9
31.7232,29.59
31.8507,29.59
31.9791,26.9
32.1067,29.59
32.2189,29.59
32.3305,26.9
32.4426,26.9
32.5549,29.59
32.6667,29.59
32.7785,26.9
32.9069,29.59
33.0347,29.59
33.1629,29.59
33.2907,29.59
33.4184,29.59
33.5468,29.59
33.6588,26.9
33.7709,29.59
33.8826,29.59
33.9948,29.59
34.1067,29.59
34.2347,29.59
34.3628,26.9
34.4907,26.9
34.6188,26.9
34.7469,26.9
34.8745,26.9
35.0024,24.21
35.1148,24.21
35.2266,26.9
35.3383,24.21
35.4664,26.9
