time,currents servo1
19.5507,-10.76
19.6627,-10.76
19.7747,-10.76
19.8867,-10.76
19.9986,-10.76
20.1267,-10.76
20.2547,-10.76
20.3827,-10.76
20.5108,-10.76
20.6227,-10.76
20.7346,-10.76
20.8468,-10.76
20.959,-10.76
21.0707,-10.76
21.1829,-10.76
21.2946,-10.76
21.4067,-10.76
21.5187,-10.76
21.6306,-10.76
21.7429,-10.76
21.8548,-10.76
21.9825,-10.76
22.1105,-10.76
22.2386,-10.76
22.3667,-10.76
22.4947,-10.76
22.6227,-10.76
22.7346,-10.76
22.8466,-10.76
22.9584,-10.76
23.0705,-10.76
23.1826,-10.76
23.2947,-10.76
23.4067,-10.76
23.5187,-10.76
23.6307,-10.76
23.7426,-10.76
23.8545,-10.76
23.9666,-10.76
24.0784,-10.76
24.1905,-10.76
24.4311,-10.76
24.5748,13.45
24.7347,13.45
24.8627,18.83
25.0067,16.14
25.1346,10.76
25.2467,13.45
25.3586,16.14
25.4707,13.45
25.5986,13.45
25.7265,16.14
25.8546,13.45
25.9665,13.45
26.0785,16.14
26.1902,13.45
26.3024,13.45
26.4143,13.45
26.5265,16.14
26.6383,16.14
26.7502,16.14
26.8623,16.14
26.9744,16.14
27.0863,18.83
27.1986,16.14
27.3105,18.83
27.4225,18.83
27.5505,18.83
27.6785,18.83
27.8064,18.83
27.9345,21.52
28.0626,18.83
28.1904,18.83
28.3182,18.83
28.4302,18.83
28.5424,18.83
28.6544,21.52
28.7663,21.52
28.8787,21.52
28.9902,21.52
29.1023,21.52
29.2144,24.21
29.3263,21.52
29.4381,21.52
29.5503,21.52
29.6625,24.21
29.7743,24.21
29.8865,21.52
29.9982,24.21
30.1103,24.21
30.2224,24.21
30.3502,24.21
30.4782,24.21
30.6062,24.21
30.7343,24.21
30.8624,24.21
30.9901,24.21
31.1181,24.21
31.2462,24.21
31.3744,26.9
31.486,26.9
31.5983,26.9
31.7102,26.9
31.8222,26.9
31.9343,26.9
32.0464,26.9
32.1581,29.59
32.2701,29.59
32.3821,26.9
32.4944,26.9
32.606,26.9
32.718,32.28
32.8301,29.59
32.9423,29.59
33.054,29.59
33.1662,26.9
33.2782,29.59
33.3901,29.59
33.5021,29.59
33.6142,32.28
33.726,29.59
33.8382,26.9
33.9502,26.9
34.062,29.59
34.1741,26.9
34.2861,29.59
34.3979,29.59
34.5258,29.59
34.6537,26.9
34.7818,29.59
34.9101,29.59
35.0218,29.59
35.1338,29.59
35.2458,29.59
35.3577,29.59
35.4697,29.59
35.5819,26.9
35.6938,29.59
35.8056,29.59
35.9178,29.59
36.03,29.59
36.1424,26.9
